path,filename,class_code,source_split,extension,file_size_bytes,read_ok,width,height,channels,mode,mean_brightness,median_brightness,std_brightness,dark_pixel_ratio,bright_pixel_ratio,sha256,split,true_class,predicted_bright3,dataset_index,original_brightness
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0809_162432_004 0115_0.jpg,2019_0809_162432_004 0115_0.jpg,B-33,test_original,.jpg,9965,True,124,120,3,RGB,123.84368133544922,82.70230102539062,80.6949462890625,0.0317204301075268,0.0116935483870967,3900404846b6f3bb9fdc97499d84f78880b5b9af7a8f7cfa5be45001c3140477,test_final,B-33,B-18,1893,123.84368133544922
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0809_162432_004 0575_0.jpg,2019_0809_162432_004 0575_0.jpg,B-33,test_original,.jpg,12567,True,145,224,3,RGB,132.40704345703125,106.01719665527344,80.03402709960938,0.0052647783251231,0.164039408866995,cb6f618e44c607be65098a88391c057216fdf8c46c874c815cda06fc005e4e70,test_final,B-33,B-18,1902,132.40704345703125
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0809_162432_004 1233_0.jpg,2019_0809_162432_004 1233_0.jpg,B-33,test_original,.jpg,2230,True,47,43,3,RGB,153.09339904785156,181.3073883056641,66.53614044189453,0.0346363186541316,0.0168233547748639,62fdf95de856974f3fccf2c8aa74ce440a99a78aeefa17ee111de5357336419e,test_final,B-33,B-43,1909,153.09339904785156
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0809_162432_004 1233_1.jpg,2019_0809_162432_004 1233_1.jpg,B-33,test_original,.jpg,2095,True,42,36,3,RGB,170.62265014648438,218.64581298828125,79.83137512207031,0.0429894179894179,0.1197089947089947,6ae2028b53af57df20847fed6ff380a4ff7e282c218806918994912eaa0d876a,test_final,B-33,B-18,1910,170.62265014648438
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0809_162432_004 1239_1.jpg,2019_0809_162432_004 1239_1.jpg,B-33,test_original,.jpg,2163,True,41,42,3,RGB,171.76644897460938,215.681396484375,76.99730682373047,0.0458768873403019,0.1039488966318234,a9c88068869903a3d02bb5d85f362ae1b61269e7c5cae112a458983fbaf6efde,test_final,B-33,B-18,1912,171.76644897460938
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0809_162432_004 1257_0.jpg,2019_0809_162432_004 1257_0.jpg,B-33,test_original,.jpg,2789,True,57,49,3,RGB,142.38958740234375,118.0894012451172,86.57147216796875,0.045828857858933,0.1242391693519513,73d34a61018dc2d80a2b9c51371e61fb1a4a3627490c1318c009bfa486984d5e,test_final,B-33,B-18,1914,142.38958740234375
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0809_162432_004 1258_0.jpg,2019_0809_162432_004 1258_0.jpg,B-33,test_original,.jpg,12652,True,147,159,3,RGB,172.04183959960938,215.743408203125,75.08234405517578,0.0097548453343601,0.088649296196466,7b5ef4080ffff74064629e5c59e5587ff23f452a96307c7860d59bf97d9cf10f,test_final,B-33,B-18,1915,172.04183959960938
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0809_162432_004 1417_0.jpg,2019_0809_162432_004 1417_0.jpg,B-33,test_original,.jpg,1398,True,29,29,3,RGB,114.08755493164062,96.6273956298828,66.7712173461914,0.0523186682520808,0.0071343638525564,531e5c89bbbc8a30c33557b25e6b9103152395c2c6cbf4e70c35cf966b694d2c,test_final,B-33,B-6-B-8-B-9,1924,114.08755493164062
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0809_162432_004 1419_0.jpg,2019_0809_162432_004 1419_0.jpg,B-33,test_original,.jpg,7098,True,102,104,3,RGB,116.70227813720705,113.06819915771484,56.71497344970703,0.0158371040723981,0.0057503770739064,abb598037d7d01847d236fbd2ba1bba1cdc999e862bc54cd526c1e44daa22902,test_final,B-33,B-9,1926,116.70227813720705
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0811_183255_004 0713_0.jpg,2019_0811_183255_004 0713_0.jpg,B-33,test_original,.jpg,3283,True,61,67,3,RGB,118.7690658569336,102.32720184326172,83.1657943725586,0.1485196965989723,0.0225103988255444,54b9b7021d4c80d87d54e7957e8f3a108b115f23e203a5d0022cdfa261250719,test_final,B-33,B-5,1943,118.7690658569336
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0811_183255_004 0965_0.jpg,2019_0811_183255_004 0965_0.jpg,B-33,test_original,.jpg,1756,True,60,53,3,RGB,19.60033226013184,12.49679946899414,15.839119911193848,0.6484276729559748,0.0,ab83cb471d3b34d560a43754f3333b2c8d753dcbfb3d7e7130c1dfb2f80adcbb,test_final,B-33,B-18,1950,19.60033226013184
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0811_183255_004 1030_0.jpg,2019_0811_183255_004 1030_0.jpg,B-33,test_original,.jpg,1816,True,41,41,3,RGB,92.87689971923828,83.39139556884766,67.15372467041016,0.1189767995240928,0.0142772159428911,8dce9004356bc3abd008679b4424077a0eb586b83374dc2c3f6ab018164200f9,test_final,B-33,C-12,1953,92.87689971923828
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0811_190715_005 286_0.jpg,2019_0811_190715_005 286_0.jpg,B-33,test_original,.jpg,2347,True,56,54,3,RGB,64.9482650756836,41.79019927978516,63.09674835205078,0.218584656084656,0.0,fd2b9f27fdd413c1323aa470576d758ae8771abfdd59ffd60331e6866d65bc9e,test_final,B-33,B-8,1969,64.9482650756836
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0811_190715_005 494_0.jpg,2019_0811_190715_005 494_0.jpg,B-33,test_original,.jpg,4539,True,76,81,3,RGB,93.2605209350586,68.48080444335938,77.32086944580078,0.1041260558804418,0.0584795321637426,972273c1777be2dd115d938c48d11a665d7854a00aa79d5fb7a3e1eb8f055b64,test_final,B-33,B-8,1983,93.2605209350586
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0811_190715_005 511_1.jpg,2019_0811_190715_005 511_1.jpg,B-33,test_original,.jpg,2093,True,43,53,3,RGB,50.74971771240234,32.31520080566406,44.27391052246094,0.3966652040368583,0.0017551557700745,4d6f8d70e607193fcf41a6ff9166ebd8c1ca7e228699850cc2891fa89d767578,test_final,B-33,B-8,1985,50.74971771240234
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-34\2019_0719_142601_003 1182_0.jpg,2019_0719_142601_003 1182_0.jpg,B-34,test_original,.jpg,1238,True,25,28,3,RGB,165.70220947265625,184.93179321289065,62.978294372558594,0.0414285714285714,0.0157142857142857,16663afd495a66ca9b07fb4dd5b1501312f0cfff8feecf1ae7721f07c8b622d0,test_final,B-34,B-42,1993,165.70220947265625
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-34\2019_0719_142601_003 1183_0.jpg,2019_0719_142601_003 1183_0.jpg,B-34,test_original,.jpg,1918,True,48,46,3,RGB,187.88465881347656,202.2218170166016,55.95289993286133,0.0076992753623188,0.0167572463768115,619edd7315f9e2bfaacb7350ca5576e44139857053f65dbf189f6d90e229c576,test_final,B-34,B-42,1994,187.88465881347656
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-34\2019_0721_171043_003 0882_0.jpg,2019_0721_171043_003 0882_0.jpg,B-34,test_original,.jpg,1281,True,28,29,3,RGB,154.53082275390625,155.52719116210938,62.70045852661133,0.0283251231527093,0.0283251231527093,22476609f89380839f515aaf354ce352eb7230c5239355bbbe076b1e6db803c5,test_final,B-34,B-42,1995,154.53082275390625
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-34\2019_0809_162432_004 1314_0.jpg,2019_0809_162432_004 1314_0.jpg,B-34,test_original,.jpg,2009,True,46,43,3,RGB,154.56736755371094,166.51580810546875,63.87351608276367,0.057128412537917,0.0070778564206268,b27251709c6bfb63dcd9c4e9efa61e1fc77fbc67864c2a7aadefe59757cf5a42,test_final,B-34,B-43,1998,154.56736755371094
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-34\2019_0814_154857_003 1074_1.jpg,2019_0814_154857_003 1074_1.jpg,B-34,test_original,.jpg,3912,True,63,84,3,RGB,157.68397521972656,168.76190185546875,63.30817413330078,0.0258881330309901,0.0058578987150415,898ed458c4a4631ec85eccefd87729f728af7b20d60151fd7cdda44da17139d8,test_final,B-34,B-42,2005,157.68397521972656
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-34\2019_0814_154857_003 1395_1.jpg,2019_0814_154857_003 1395_1.jpg,B-34,test_original,.jpg,1789,True,39,42,3,RGB,149.3748016357422,153.2707977294922,56.37643814086914,0.0054945054945054,0.003052503052503,40c1d7b09e5ba44f855ba562e054fa00667554033f2d23f76b01f1b339e487d3,test_final,B-34,B-43,2007,149.3748016357422
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-36\2019_0719_142601_003 1862_0.jpg,2019_0719_142601_003 1862_0.jpg,B-36,test_original,.jpg,1436,True,28,36,3,RGB,112.47520446777344,110.6750030517578,49.389198303222656,0.0089285714285714,0.0049603174603174,9a744310c72e3f3f976c510b0e426a9a7e9f1f6bcd315145af54d0acf0c3c929,test_final,B-36,B-8,2024,112.47520446777344
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-36\2019_0809_155001_003 1642_0.jpg,2019_0809_155001_003 1642_0.jpg,B-36,test_original,.jpg,1532,True,32,37,3,RGB,163.6806182861328,158.2552947998047,39.69557571411133,0.0,0.0050675675675675,8ab909201b6682c6ac347501b7f94bbf2c0d806dd768286c59c443602885ceab,test_final,B-36,G-3,2081,163.6806182861328
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-36\2019_0811_175830_003 0775_0.jpg,2019_0811_175830_003 0775_0.jpg,B-36,test_original,.jpg,11064,True,141,143,3,RGB,173.15798950195312,176.00360107421875,41.73335647583008,0.0,0.0345186728165451,5f85046357cfc0f000761cabacacfead52783886cb05fe1acb29b3bcccbca295,test_final,B-36,D-2,2104,173.15798950195312
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-36\2019_0811_183255_004 0586_0.jpg,2019_0811_183255_004 0586_0.jpg,B-36,test_original,.jpg,1999,True,40,45,3,RGB,128.7202911376953,129.510009765625,33.431888580322266,0.0,0.0083333333333333,1b77254114156e1ef5dd7156eaca7eba0303161c6efd542e5c9a3e68225f7698,test_final,B-36,C-4,2106,128.7202911376953
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-36\2019_0814_162326_004 1686_0.jpg,2019_0814_162326_004 1686_0.jpg,B-36,test_original,.jpg,5416,True,73,86,3,RGB,129.949951171875,112.42130279541016,78.36605072021484,0.0826696400127429,0.0594138260592545,0674bdc7ed4aecd085b4e369c474908af32e48b1a623844de42c4a005c493781,test_final,B-36,B-6-B-8-B-9,2145,129.949951171875
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-36\2019_0814_162326_004 1687_0.jpg,2019_0814_162326_004 1687_0.jpg,B-36,test_original,.jpg,11157,True,124,133,3,RGB,144.65211486816406,132.2397003173828,68.90310668945312,0.0308028134853262,0.0352898374969682,947b279a4cfc58266a891affcefb27757aa2452969d51bd928d8622b73f439a3,test_final,B-36,D-2,2146,144.65211486816406
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-36\2019_0814_162326_004 1743_0.jpg,2019_0814_162326_004 1743_0.jpg,B-36,test_original,.jpg,11191,True,131,180,3,RGB,154.8953094482422,142.26820373535156,38.89738464355469,0.0030534351145038,0.0005937234944868,c176fe2265ecb4b890e178b990a6cf66a16c5119c7227b11b6ed5f6c0e28cb33,test_final,B-36,D-2,2149,154.8953094482422
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-42\2019_0719_142601_003 2068_0.jpg,2019_0719_142601_003 2068_0.jpg,B-42,test_original,.jpg,4828,True,98,93,3,RGB,126.93724060058594,100.60929870605467,67.0464096069336,0.0054860653938994,0.0004388852315119,93bcb2ed2137ee5d21f3ba38335959d9b0043590a3e3b0c9d65c6857942a108b,test_final,B-42,D-2,2162,126.93724060058594
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-42\2019_0809_162432_004 0215_0.jpg,2019_0809_162432_004 0215_0.jpg,B-42,test_original,.jpg,3766,True,92,94,3,RGB,88.21942138671875,63.290000915527344,53.76076889038086,0.0230111008325624,0.0,488639ef093298ef11e593e24f7ba45f3063a5bc9226794f44bf396e316b9b70,test_final,B-42,D-2,2165,88.21942138671875
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-42\2019_0815_090538_005 0430_0.jpg,2019_0815_090538_005 0430_0.jpg,B-42,test_original,.jpg,4049,True,90,85,3,RGB,136.37771606445312,101.60400390625,74.77659606933594,0.0074509803921568,0.2684967320261437,9327263f027630bef02e145b01d74998dd6ca54dd90b19cf96c2ebca5c790a21,test_final,B-42,C-6,2167,136.37771606445312
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-42\2019_0816_172034_007 0069_0.jpg,2019_0816_172034_007 0069_0.jpg,B-42,test_original,.jpg,2348,True,51,57,3,RGB,128.230224609375,159.0,56.0307846069336,0.000687994496044,0.0,64b7c6b43b8ea8d53382f791caa86eaffa053dfaa4aa7df9d7218e4baddcb822,test_final,B-42,D-2,2170,128.230224609375
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-43\2019_0927_164829_044 072_0.jpg,2019_0927_164829_044 072_0.jpg,B-43,test_original,.jpg,13008,True,235,224,3,RGB,169.62448120117188,174.14320373535156,48.169677734375,0.0006079027355623,0.1077697568389057,d91a1fd4efc5a83d17aa3670ca81dfbf5a993c500bee34638ebf356cb640a649,test_final,B-43,G-3,2200,169.62448120117188
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-43\2019_1223_114427_004 1302_0.jpg,2019_1223_114427_004 1302_0.jpg,B-43,test_original,.jpg,2819,True,61,58,3,RGB,154.5694580078125,160.46450805664062,55.58186340332031,0.0036743923120407,0.0048049745618993,15dd7158012cb93508550e796874dc7d7c1616b0c8e3d5a1613bb1b181b79a24,test_final,B-43,B-9,2205,154.5694580078125
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-44\2019_0811_175830_003 0088_0.jpg,2019_0811_175830_003 0088_0.jpg,B-44,test_original,.jpg,4088,True,80,81,3,RGB,200.0074005126953,225.79299926757807,59.51068878173828,0.0211419753086419,0.0399691358024691,619443de279f9bcadfb99da6bf7a8a0f70d50fcd44247d3a619fbde7762e1b6b,test_final,B-44,D-2,2207,200.0074005126953
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-44\2019_0811_175830_003 0089_0.jpg,2019_0811_175830_003 0089_0.jpg,B-44,test_original,.jpg,7747,True,131,127,3,RGB,188.0587158203125,218.1696014404297,62.27408981323242,0.0186331670373264,0.0166496363527078,d73a2d623d56e5af7b049d71bd5a63e6812c9436b2caf33fc7a87c2692b45e87,test_final,B-44,D-2,2208,188.0587158203125
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-44\2019_0811_175830_003 0090_0.jpg,2019_0811_175830_003 0090_0.jpg,B-44,test_original,.jpg,17828,True,220,252,3,RGB,155.77008056640625,162.62200927734375,55.12260818481445,0.0244227994227994,0.0014610389610389,8d764b0a15de04845ae0dde482bb09b96c61923006012eb5fc94ddb543f29f67,test_final,B-44,D-2,2209,155.77008056640625
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-44\2019_0901_165821_014 0088_0.jpg,2019_0901_165821_014 0088_0.jpg,B-44,test_original,.jpg,2301,True,49,53,3,RGB,177.01773071289062,198.351806640625,52.39166259765625,0.0034655371582595,0.0296495956873315,4cff8fe15a452973b7c4e794de717a0be739ca25d152d35f94b293c8c7eab85c,test_final,B-44,D-2,2210,177.01773071289062
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-44\2019_0901_165821_014 0089_0.jpg,2019_0901_165821_014 0089_0.jpg,B-44,test_original,.jpg,2914,True,69,60,3,RGB,167.41554260253906,187.4036865234375,53.31877517700195,0.0111111111111111,0.0507246376811594,63d49286a1721a1599320b668192eb6bdb7ae152361d87374196239d2e9d73e8,test_final,B-44,D-2,2211,167.41554260253906
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-44\2020_0410_162215_007 0105_0.jpg,2020_0410_162215_007 0105_0.jpg,B-44,test_original,.jpg,4081,True,92,86,3,RGB,202.6895446777344,227.94378662109372,54.52106857299805,0.0044236602628918,0.0323559150657229,e96d51c176edbfbdbb51cc8da431db9593388c1e3a3f0eea73e08f75c7f116cf,test_final,B-44,D-2,2220,202.6895446777344
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-5\2019_0809_162432_004 1288_0.jpg,2019_0809_162432_004 1288_0.jpg,B-5,test_original,.jpg,5104,True,96,102,3,RGB,106.8816146850586,93.4636001586914,75.01297760009766,0.0260416666666666,0.0155228758169934,c6258ef1bcf34a9ffbc3aaed993c3a44a23eb74f0426c3a1988fcad0dd7bc1a1,test_final,B-5,B-8,2232,106.8816146850586
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-5\2019_0814_162326_004 1099_0.jpg,2019_0814_162326_004 1099_0.jpg,B-5,test_original,.jpg,4177,True,67,76,3,RGB,154.4552001953125,179.39511108398438,66.8858642578125,0.0005891594658287,0.0186567164179104,7c0308326d5cfcec5b37b1ad716e87f4bea48f784f4cf0a55de754acd064f7c4,test_final,B-5,B-9,2234,154.4552001953125
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-5\2019_0814_162326_004 1100_0.jpg,2019_0814_162326_004 1100_0.jpg,B-5,test_original,.jpg,4543,True,80,80,3,RGB,158.7479248046875,199.06500244140625,69.7289047241211,0.00234375,0.041875,a2ec593db426da4e4d20eb7599db914580bb65ce10c534ca2a1b5fcc096d85e7,test_final,B-5,B-9,2235,158.7479248046875
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-5\2019_0814_162326_004 1101_0.jpg,2019_0814_162326_004 1101_0.jpg,B-5,test_original,.jpg,5299,True,99,96,3,RGB,165.88204956054688,194.6345977783203,53.627838134765625,0.0,0.0489267676767676,53a886ff94c55e7f8ed32c9bac6cf180411b1467a92831855848f73856566da3,test_final,B-5,B-25,2236,165.88204956054688
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-5\2019_0815_090538_005 1501_0.jpg,2019_0815_090538_005 1501_0.jpg,B-5,test_original,.jpg,2955,True,69,71,3,RGB,77.2834243774414,63.50699615478516,36.818016052246094,0.010614411104307,0.0030618493570116,033c6b36e36c260375afee272749f6d75570a53003a013290cb27f15b8d3dde5,test_final,B-5,B-8,2239,77.2834243774414
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-8\2019_0814_162326_004 0128_0.jpg,2019_0814_162326_004 0128_0.jpg,B-8,test_original,.jpg,2940,True,54,59,3,RGB,150.72528076171875,164.72560119628906,61.75299835205078,0.0003138731952291,0.0649717514124293,9fc73b25acc340f33861259bb0fe2be40a2ff60a3eea873999cf929f9ee343e5,test_final,B-8,B-9,2260,150.72528076171875
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-8\2019_0814_162326_004 0334_0.jpg,2019_0814_162326_004 0334_0.jpg,B-8,test_original,.jpg,7859,True,113,122,3,RGB,136.97314453125,138.5157928466797,73.75244903564453,0.0383722617147831,0.0634701871463803,64887e144ae3f5ad24adf023293092742ef668d5570c33615e2af4933364e602,test_final,B-8,B-9,2262,136.97314453125
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-9\2019_0719_142601_003 1538_0.jpg,2019_0719_142601_003 1538_0.jpg,B-9,test_original,.jpg,2346,True,48,49,3,RGB,198.3231658935547,222.8208923339844,54.77886199951172,0.0008503401360544,0.175595238095238,fb7ca3966733693d1976f269c64c76bdd4bfd76f6b89b719ea9d76bb62c5efbd,test_final,B-9,B-18,2267,198.3231658935547
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-9\2019_0809_155001_003 1789_0.jpg,2019_0809_155001_003 1789_0.jpg,B-9,test_original,.jpg,2076,True,43,43,3,RGB,200.939208984375,213.07920837402344,46.419654846191406,0.0,0.2233639805300162,5aad59959a56679499c21b5317f99cf8c783304ba5cd80814ae547e7ef1b0b3b,test_final,B-9,G-3,2270,200.939208984375
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-9\2019_0809_155001_003 1790_0.jpg,2019_0809_155001_003 1790_0.jpg,B-9,test_original,.jpg,4252,True,84,70,3,RGB,200.9608917236328,202.55490112304688,50.13392639160156,0.0,0.3596938775510204,73b6e4942a9b0f05e4c67e1708373777428ebfab8ea001b0f62509baec6cea27,test_final,B-9,G-3,2271,200.9608917236328
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-9\2019_0905_182313_001 0082_0.jpg,2019_0905_182313_001 0082_0.jpg,B-9,test_original,.jpg,4091,True,73,78,3,RGB,186.9710693359375,193.52749633789065,61.0068588256836,0.0,0.3145416227608008,7b689cf43f8b42ee2f2cabb23c1aa148b504ebb69948471e161221f9d9ac7054,test_final,B-9,B-25,2282,186.9710693359375
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-9\2019_0905_182313_001 0083_0.jpg,2019_0905_182313_001 0083_0.jpg,B-9,test_original,.jpg,7800,True,113,137,3,RGB,181.82827758789065,191.33599853515625,73.87265014648438,0.0007105484141851,0.3614753568890898,6901d038c925fc7000fe993ab8b2409aff4f033d08ce73cdb3652162c35758a2,test_final,B-9,G-3,2283,181.82827758789065
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\C-10\2019_0719_142601_003 1027_mirrored_0.jpg,2019_0719_142601_003 1027_mirrored_0.jpg,C-10,test_original,.jpg,1219,True,23,21,3,RGB,136.70596313476562,108.31399536132812,88.08103942871094,0.0579710144927536,0.2070393374741201,ae68f807e5698d3656d85ae95faeeb2d67f9cc32178a0a050a823404c72c8273,test_final,C-10,C-6,2287,136.70596313476562
