path,filename,class_code,source_split,extension,file_size_bytes,read_ok,width,height,channels,mode,mean_brightness,median_brightness,std_brightness,dark_pixel_ratio,bright_pixel_ratio,sha256,split,true_class,predicted_original,predicted_bright3,dataset_index,original_brightness
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0830_154511_013 35_0.jpg,2019_0830_154511_013 35_0.jpg,B-21,test_original,.jpg,3950,True,63,71,3,RGB,175.17495727539062,201.37559509277344,74.11029052734375,0.0051419628884417,0.2926447574334898,83c94cdc7d8ebd8610418649ab87eea321e15b494d2795096be7f0871185cacb,test_final,B-21,B-21,B-22,1404,175.17495727539062
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0830_154511_013 37_0.jpg,2019_0830_154511_013 37_0.jpg,B-21,test_original,.jpg,10550,True,130,129,3,RGB,168.11351013183594,212.1392059326172,79.56586456298828,0.0078115682766845,0.1329755515802027,27a88b90102bd83c99d36fbb40938c8610f1ffbba7094bb0a45165093c1253d5,test_final,B-21,B-21,B-22,1406,168.11351013183594
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0830_154511_013 67_0.jpg,2019_0830_154511_013 67_0.jpg,B-21,test_original,.jpg,2445,True,43,51,3,RGB,84.24527740478516,56.5817985534668,65.74612426757812,0.0989512083903328,0.0009119927040583,e7f7448b22b38ff98454eb3c0d1bcac12b910a5a2ddc23c46471000e49b3675b,test_final,B-21,B-21,B-22,1407,84.24527740478516
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-21\2019_0905_182313_001 0927_0.jpg,2019_0905_182313_001 0927_0.jpg,B-21,test_original,.jpg,2663,True,49,51,3,RGB,131.98777770996094,110.91600036621094,79.0230712890625,0.0144057623049219,0.0848339335734293,abcdfd3517ef12d68bf342b850c23fab8c22ff1afd48f9af2a18ed388bdcb12f,test_final,B-21,B-21,B-22,1411,131.98777770996094
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0719_142601_003 1100_0.jpg,2019_0719_142601_003 1100_0.jpg,B-25,test_original,.jpg,1162,True,24,25,3,RGB,166.62440490722656,184.09591674804688,71.0916976928711,0.04,0.0716666666666666,ff405c3d3b577151abce638e52bcebe07ec0b16a549b1d807bc39db99b6fb0b1,test_final,B-25,B-25,B-27,1454,166.62440490722656
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0719_142601_003 1603_0.jpg,2019_0719_142601_003 1603_0.jpg,B-25,test_original,.jpg,1375,True,30,30,3,RGB,187.4994201660156,216.14439392089844,59.554481506347656,0.0088888888888888,0.0333333333333333,3674f9d0c74098659348d96a75aeffc703daccd761df9bbb04e58dcf4326baab,test_final,B-25,B-25,B-8,1470,187.4994201660156
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0721_171043_003 0793_0.jpg,2019_0721_171043_003 0793_0.jpg,B-25,test_original,.jpg,2314,True,47,43,3,RGB,180.27882385253903,217.00180053710935,73.77497863769531,0.0049480455220188,0.3686293913904008,850202cc9978424d64dc5dff19317ad031e9e98d45d7c672caa268bef2aef755,test_final,B-25,B-25,B-22,1503,180.27882385253903
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0721_171043_003 0794_0.jpg,2019_0721_171043_003 0794_0.jpg,B-25,test_original,.jpg,14855,True,171,169,3,RGB,154.64163208007812,193.85739135742188,72.05455017089844,0.0102079656735527,0.0127686079103083,c95f2a8ac15eb273b38f4d24e7d0830ce6aad97903341071c826e01aa1056aab,test_final,B-25,B-25,B-26,1504,154.64163208007812
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0726_185626_003 423_0.jpg,2019_0726_185626_003 423_0.jpg,B-25,test_original,.jpg,11413,True,155,149,3,RGB,178.1005859375,206.8195953369141,75.11612701416016,0.0096990690625676,0.328685862740853,429e69715d26c8fc68dd7c474fae4798a08a0d058d7c36b8d67992c748d7eb99,test_final,B-25,B-25,B-26,1511,178.1005859375
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0809_155001_003 1351_0.jpg,2019_0809_155001_003 1351_0.jpg,B-25,test_original,.jpg,9976,True,121,174,3,RGB,189.9051513671875,228.6865997314453,63.31535339355469,0.0027548209366391,0.0204711693739906,f316f35e81710d94d1c0fe54d107023e4cc00cc208fa6e5bd61a5ae358231ca2,test_final,B-25,B-25,B-26,1520,189.9051513671875
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0809_155001_003 1440_0.jpg,2019_0809_155001_003 1440_0.jpg,B-25,test_original,.jpg,4786,True,86,83,3,RGB,188.16033935546875,217.0030059814453,68.57022857666016,0.0040627626786214,0.1358924068366489,60850ccc315bed769802d59b57b9c58ca2d4a086f2591cd3074c6a403fdedbbf,test_final,B-25,B-25,B-26,1521,188.16033935546875
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0809_155001_003 1847_0.jpg,2019_0809_155001_003 1847_0.jpg,B-25,test_original,.jpg,7181,True,124,124,3,RGB,182.1917266845703,165.92160034179688,52.45407104492188,0.0006503642039542,0.0975546305931321,fc53370121f0e2f633177b4b0a9a8d3c11ecd17469ed2d80d64a086ad0fbf0c0,test_final,B-25,B-25,B-34,1528,182.1917266845703
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0809_155001_003 1995_0.jpg,2019_0809_155001_003 1995_0.jpg,B-25,test_original,.jpg,3847,True,73,73,3,RGB,195.1575164794922,220.7130126953125,56.2959098815918,0.0001876524676299,0.1189716644773878,47a7c211e590df626077fa19d073e2ea565bd308962a61fa742843cae253c1c9,test_final,B-25,B-25,B-26,1530,195.1575164794922
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0811_175830_003 0757_0.jpg,2019_0811_175830_003 0757_0.jpg,B-25,test_original,.jpg,17960,True,188,190,3,RGB,160.36936950683594,162.40341186523438,72.79249572753906,0.0047592385218365,0.2126539753639417,b4cbb5c791128b598cd2c0c5c0bd5588fe88ef9c513d680460b6fca67cad2117,test_final,B-25,B-25,B-26,1551,160.36936950683594
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0811_175830_003 0870_0.jpg,2019_0811_175830_003 0870_0.jpg,B-25,test_original,.jpg,6255,True,114,90,3,RGB,177.56240844726562,180.85308837890625,66.28094482421875,0.0002923976608187,0.2631578947368421,27a6aea5d3014dfdfa3b1b15e0f932d14aefe9f1f335ecf64fb4fc2df2466e3e,test_final,B-25,B-25,C-10,1552,177.56240844726562
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0811_183255_004 1555_0.jpg,2019_0811_183255_004 1555_0.jpg,B-25,test_original,.jpg,3643,True,90,80,3,RGB,85.64373016357422,55.05780029296875,69.7861557006836,0.0241666666666666,0.0033333333333333,e196177bebc20e6d2c5d7bb06336f1dd0b9aa92a8ee13c213e888a82e36537f8,test_final,B-25,B-25,B-26,1574,85.64373016357422
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0815_090538_005 0665_0.jpg,2019_0815_090538_005 0665_0.jpg,B-25,test_original,.jpg,1901,True,45,51,3,RGB,88.319091796875,80.73639678955078,56.849422454833984,0.0069716775599128,0.0775599128540305,18a4f9423e370ead04c639f23798f5bb386e692a8f8261d3d7a59176542754ed,test_final,B-25,B-25,B-27,1588,88.319091796875
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-25\2019_0815_090538_005 1329_0.jpg,2019_0815_090538_005 1329_0.jpg,B-25,test_original,.jpg,1517,True,41,42,3,RGB,65.69983673095703,59.46609878540039,21.059925079345703,0.002903600464576,0.0,60d859a3adafae09c49fbfff373c54a41d36b3cbc591a8bd76b76dd05b065e3f,test_final,B-25,B-25,B-27,1598,65.69983673095703
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-27\2019_0719_142601_003 1834_0.jpg,2019_0719_142601_003 1834_0.jpg,B-27,test_original,.jpg,2326,True,50,46,3,RGB,112.96147918701172,109.7126007080078,63.64436340332031,0.0469565217391304,0.0,a0365f6b3bc9c84a0b5d3ad9daeeff46a05322cdcd20716b71a1842341b982e4,test_final,B-27,B-27,B-42,1629,112.96147918701172
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-27\2019_0809_162432_004 0024_0.jpg,2019_0809_162432_004 0024_0.jpg,B-27,test_original,.jpg,1901,True,47,34,3,RGB,133.1784210205078,132.32550048828125,79.44749450683594,0.030037546933667,0.032540675844806,0aef07054ec7c94a81dc7ff55c10c06d94e1e4789a66ff618d9a46e4b54747ea,test_final,B-27,B-27,B-42,1636,133.1784210205078
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-27\2019_0811_183255_004 0595_0.jpg,2019_0811_183255_004 0595_0.jpg,B-27,test_original,.jpg,4341,True,86,102,3,RGB,123.01171112060548,141.67459106445312,53.533878326416016,0.0,0.0,fd2acfde6e5b3ca1289e83a1b2c5160182ec78620c7059dc65b24442c80ecf18,test_final,B-27,B-27,A-11a,1637,123.01171112060548
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-27\2019_0901_165821_014 1494_0.jpg,2019_0901_165821_014 1494_0.jpg,B-27,test_original,.jpg,3302,True,70,73,3,RGB,120.53397369384766,108.9238052368164,60.56157684326172,0.010958904109589,0.0,f0d002fe35ba98cedd1bd515ed9bc3d6972ab7a3124b2e183a9bd2452f03c71d,test_final,B-27,B-27,B-42,1650,120.53397369384766
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-27\2019_0901_165821_014 1815_0.jpg,2019_0901_165821_014 1815_0.jpg,B-27,test_original,.jpg,4089,True,84,83,3,RGB,68.82730102539062,37.79019927978516,81.57923126220703,0.204245553643144,0.1302352266207687,effdf5b8476da5dc502daabd99e8cdf776baed7c870c9c582f33cc98d98cb9bd,test_final,B-27,B-27,B-34,1651,68.82730102539062
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-27\2019_0905_182313_001 1075_0.jpg,2019_0905_182313_001 1075_0.jpg,B-27,test_original,.jpg,4287,True,83,86,3,RGB,198.92642211914065,212.4263916015625,57.76716613769531,0.0142897170075651,0.1032502101428971,17cbbe7c0da3ea96623965e7ad13b024423e8be4a79862726693239bd90b5571,test_final,B-27,B-27,B-34,1653,198.92642211914065
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-27\2019_0905_182313_001 1214_0.jpg,2019_0905_182313_001 1214_0.jpg,B-27,test_original,.jpg,2479,True,63,63,3,RGB,211.3822479248047,224.5026092529297,47.58557891845703,0.00100781053162,0.1740992693373645,fc0244b8b8b02faae1ebaf4e5ba4ec4d80427b713c63293c3cd3d30aca46cae2,test_final,B-27,B-27,B-34,1654,211.3822479248047
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-27\2019_0905_182313_001 1256_0.jpg,2019_0905_182313_001 1256_0.jpg,B-27,test_original,.jpg,3390,True,75,70,3,RGB,200.50433349609372,230.0,60.6657600402832,0.0182857142857142,0.0283809523809523,4aea14dd7ef64190394e1679db816e462b64e1e1580c5e446118f130fba75ab6,test_final,B-27,B-27,B-34,1655,200.50433349609372
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0714_142630_003 131_1.jpg,2019_0714_142630_003 131_1.jpg,B-33,test_original,.jpg,1297,True,26,30,3,RGB,97.39810943603516,82.38589477539062,61.52976608276367,0.0653846153846153,0.0256410256410256,39ecbd95d977eb958c9aa93f2b4fc08f350d123794f2785e84d3b6c50d2c063a,test_final,B-33,B-33,B-18,1658,97.39810943603516
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 0098_1.jpg,2019_0719_142601_003 0098_1.jpg,B-33,test_original,.jpg,1043,True,18,19,3,RGB,151.724365234375,155.77499389648438,56.09844970703125,0.0,0.0789473684210526,014bc0276f306080a5546e0e9cced6b3012f45bdb717262bc11d6fd8bbc25f0e,test_final,B-33,B-33,B-18,1660,151.724365234375
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 0099_0.jpg,2019_0719_142601_003 0099_0.jpg,B-33,test_original,.jpg,1218,True,24,26,3,RGB,144.80503845214844,163.83999633789062,63.66548156738281,0.0128205128205128,0.0240384615384615,45a38d94f85ef4d00fb0f95a50e82277909b869e5253b0c11437522d85df07bf,test_final,B-33,B-33,B-8,1661,144.80503845214844
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 0119_0.jpg,2019_0719_142601_003 0119_0.jpg,B-33,test_original,.jpg,903,True,18,15,3,RGB,145.61056518554688,140.36129760742188,52.50080108642578,0.0,0.0037037037037037,19180174158a745aefdcc9edb8dfcbf0b9f339230f84004cb4948006e4147928,test_final,B-33,B-33,A-20,1664,145.61056518554688
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 0193_0.jpg,2019_0719_142601_003 0193_0.jpg,B-33,test_original,.jpg,1088,True,20,20,3,RGB,144.0167999267578,149.56900024414062,67.19170379638672,0.0075,0.075,304ce3b48deb5fb91fb992ae8123159fcec39e44d52812bae6eb415ed0462d66,test_final,B-33,B-33,B-34,1679,144.0167999267578
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 0193_1.jpg,2019_0719_142601_003 0193_1.jpg,B-33,test_original,.jpg,1055,True,18,19,3,RGB,130.6543731689453,130.70999145507812,59.84905624389648,0.0029239766081871,0.0263157894736842,69874d69e2aa5ade13b1f354b7982355517e38880ad2eabc2ca75ab70c6200c9,test_final,B-33,B-33,C-12,1680,130.6543731689453
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 0225_0.jpg,2019_0719_142601_003 0225_0.jpg,B-33,test_original,.jpg,1193,True,20,27,3,RGB,115.20915985107422,99.86669921875,54.12955856323242,0.0314814814814814,0.0018518518518518,5f9c26ec750e1bbca3431c5080fedbe42fce7ba578b730708d68f82b7bcb8d67,test_final,B-33,B-33,B-18,1685,115.20915985107422
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 0369_0.jpg,2019_0719_142601_003 0369_0.jpg,B-33,test_original,.jpg,1077,True,21,21,3,RGB,95.0549087524414,68.19820404052734,56.48575592041016,0.0,0.0,edb106c23b658c3682d4f916123d2fd6dfa8e3319f50386383dc5c3d9bdd1497,test_final,B-33,B-33,B-18,1692,95.0549087524414
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 0369_1.jpg,2019_0719_142601_003 0369_1.jpg,B-33,test_original,.jpg,1022,True,19,22,3,RGB,107.2025146484375,99.02629089355467,43.92084884643555,0.0023923444976076,0.0047846889952153,f9c33d3606407bf38eebb4d216a3b61dea28d8764ffd94d5c1fbdc32f04cc4de,test_final,B-33,B-33,B-18,1693,107.2025146484375
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 0370_0.jpg,2019_0719_142601_003 0370_0.jpg,B-33,test_original,.jpg,1633,True,35,34,3,RGB,126.25691986083984,132.4936065673828,63.77807235717773,0.0285714285714285,0.0008403361344537,51c3e3e3c2a649b2cfbaab22de99a114b9205edf9c02216cb2efa43c8d7032b4,test_final,B-33,B-33,B-18,1694,126.25691986083984
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 0370_1.jpg,2019_0719_142601_003 0370_1.jpg,B-33,test_original,.jpg,1517,True,39,32,3,RGB,89.7474365234375,61.20600128173828,57.76019287109375,0.0272435897435897,0.0016025641025641,32dd98f9e1b7afc9afa8a26bb6d0ab00761f5e2e095caaf4e137272c6f3eaee8,test_final,B-33,B-33,B-18,1695,89.7474365234375
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 0663_0.jpg,2019_0719_142601_003 0663_0.jpg,B-33,test_original,.jpg,1278,True,28,26,3,RGB,190.3809509277344,222.5736083984375,77.29329681396484,0.0343406593406593,0.4354395604395604,c3b854c9e0cd33c7ef719551735a2d5d707504a7b90cab8ed66baada5de62224,test_final,B-33,B-33,B-34,1698,190.3809509277344
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 0664_0.jpg,2019_0719_142601_003 0664_0.jpg,B-33,test_original,.jpg,1493,True,30,31,3,RGB,184.7084045410156,215.9658966064453,75.04354095458984,0.0172043010752688,0.2978494623655914,45f0bd36dd894a2b2ba381d2ee7e54762c150f6c773b18b1181179b2495dc87b,test_final,B-33,B-33,B-34,1699,184.7084045410156
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 0672_0.jpg,2019_0719_142601_003 0672_0.jpg,B-33,test_original,.jpg,996,True,17,19,3,RGB,161.0709991455078,170.78619384765625,66.36299896240234,0.0,0.0990712074303405,0f47fff6e31fe8eab129c5ef9be7ac9b59d6f768f7a6d1ce39c5e48307850a89,test_final,B-33,B-33,B-18,1701,161.0709991455078
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 0673_0.jpg,2019_0719_142601_003 0673_0.jpg,B-33,test_original,.jpg,1308,True,26,25,3,RGB,163.75030517578125,190.78619384765625,81.05442810058594,0.0553846153846153,0.1769230769230769,72b778717cc3feea3a2e990f6f64f8caa466eb846e1ca1615d1df5d16d185a12,test_final,B-33,B-33,B-34,1702,163.75030517578125
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 1100_0.jpg,2019_0719_142601_003 1100_0.jpg,B-33,test_original,.jpg,1210,True,24,25,3,RGB,167.57025146484375,204.343994140625,78.33677673339844,0.0533333333333333,0.1066666666666666,09761dd1096b73175d1bdc080d1843f054a61d85449ddde5badfdeffc2084cb7,test_final,B-33,B-33,B-18,1712,167.57025146484375
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 1299_0.jpg,2019_0719_142601_003 1299_0.jpg,B-33,test_original,.jpg,1086,True,22,21,3,RGB,126.21648406982422,105.0145034790039,63.2730598449707,0.0,0.0238095238095238,6c464cc2ee526c05479e97ced9a1b86f9c58d3e1ff50fdd1808eee9d8a0458a9,test_final,B-33,B-33,B-18,1717,126.21648406982422
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 1300_0.jpg,2019_0719_142601_003 1300_0.jpg,B-33,test_original,.jpg,1147,True,23,21,3,RGB,154.4072265625,168.69439697265625,75.98810577392578,0.0269151138716356,0.0869565217391304,0d036b654ce3279c1e112c767e33e3cd534433ee6046dcc60364ed461c201933,test_final,B-33,B-33,B-34,1718,154.4072265625
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 1331_0.jpg,2019_0719_142601_003 1331_0.jpg,B-33,test_original,.jpg,1206,True,24,26,3,RGB,111.3015594482422,73.19100189208984,76.79460906982422,0.0192307692307692,0.0448717948717948,2fb7eed029e941c37f8f9675f0f7b83f8dc861937d5207f15538a8fdb62d2b1f,test_final,B-33,B-33,B-18,1726,111.3015594482422
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 1496_0.jpg,2019_0719_142601_003 1496_0.jpg,B-33,test_original,.jpg,1111,True,21,20,3,RGB,114.17288208007812,99.69769287109376,66.04740905761719,0.019047619047619,0.0047619047619047,8863ba3a21f862be46ed1aeeb768e7eb1fefe99be9e6105eae4e011f1ef9e8c2,test_final,B-33,B-33,B-18,1732,114.17288208007812
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 1603_0.jpg,2019_0719_142601_003 1603_0.jpg,B-33,test_original,.jpg,1446,True,29,31,3,RGB,176.35369873046875,208.9318084716797,69.03746032714844,0.0155728587319243,0.0589543937708565,63235db8ff796afcfd026c77c20d5f0d2c2d7f60f99f9ba61e7343f3e53204e4,test_final,B-33,B-33,B-9,1734,176.35369873046875
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 1766_0.jpg,2019_0719_142601_003 1766_0.jpg,B-33,test_original,.jpg,1065,True,21,19,3,RGB,118.33406066894533,82.11439514160156,73.96172332763672,0.0025062656641604,0.0526315789473684,951ff1ea997d0b8b02251428bd1ab8ae21b70db1a58c8aaa4a269c8134cad14f,test_final,B-33,B-33,B-18,1745,118.33406066894533
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_142601_003 1798_0.jpg,2019_0719_142601_003 1798_0.jpg,B-33,test_original,.jpg,1890,True,34,34,3,RGB,177.36358642578125,224.0727996826172,81.8194580078125,0.046712802768166,0.1920415224913494,15ff6eaaffe79eac73781a67481755af8130f17d0cf74723d42514637a67e946,test_final,B-33,B-33,B-9,1748,177.36358642578125
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0719_150032_004 1202_1.jpg,2019_0719_150032_004 1202_1.jpg,B-33,test_original,.jpg,1366,True,27,29,3,RGB,132.6762237548828,123.12359619140624,76.22991943359375,0.0549169859514687,0.0242656449553001,76b9245eeecf7a1e54eaa6c91f75f0330bf3a50ac1975c50f005e8fb77dcf1ab,test_final,B-33,B-33,B-18,1776,132.6762237548828
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0721_171043_003 0812_0.jpg,2019_0721_171043_003 0812_0.jpg,B-33,test_original,.jpg,2090,True,47,49,3,RGB,183.40216064453125,186.4871826171875,45.77294158935547,0.0052105948762483,0.1237516283108988,015327adb9418d040ca7208595d6adce80ac45ef7d3971224da7c637b919abb4,test_final,B-33,B-33,B-18,1787,183.40216064453125
C:\Users\Dell\Desktop\Kacper Błachowiak - praca magisterska - klasyfikacja znaków drogowych\KB_Praca_Magisterska\data\raw\polish_traffic_signs_dataset\test\B-33\2019_0721_171043_003 0920_0.jpg,2019_0721_171043_003 0920_0.jpg,B-33,test_original,.jpg,4739,True,84,90,3,RGB,148.51583862304688,164.94439697265625,65.1747055053711,0.0326719576719576,0.1236772486772486,87591e5b4e1c56d5f2847d41b3b4bd7ecefc54fab2de14d7ba2aa8b5a02588fa,test_final,B-33,B-33,B-34,1790,148.51583862304688
